KU_KOD;KU_NAZEV;CELKOVY_POCET_PARCEL;CELKOVA_VYMERA;Orn· p˘da(2)-v˝mÏra;Chmelnice(3)-v˝mÏra;Vinice(4)-v˝mÏra;Zahrada(5)-v˝mÏra;Ovocn˝ sad(6)-v˝mÏra;Trval˝ travnÌ porost(7)-v˝mÏra;LesnÌ pozemek(10)-v˝mÏra;VodnÌ plocha(11)-v˝mÏra;ZastavÏn· plocha a n·dvo¯Ì(13)-v˝mÏra;OstatnÌ plocha(14)-v˝mÏra;DOMY_S_CP;STAVBY_S_CE;LV
718718;LidÈ¯ovice;898;7709135;4189807;0;0;42037;0;739812;2040855;149614;40426;506584;50;0;101
718726;PeË;1249;6407217;4857089;0;0;88465;0;323234;680175;46740;65868;345646;101;0;161
718734;UrbaneË;782;4003096;2139324;0;0;8933;0;383135;1151613;31958;20148;267985;20;30;101
718742;PÏËice;532;8768350;4134521;0;0;87380;3275;327869;3508239;333357;86607;287102;97;21;217
718769;PeËice;1325;4056001;2501397;0;0;79489;13293;299669;794324;8141;53769;305919;112;6;222
718785;PeËiËky;800;2680383;1500101;0;0;44530;5970;384906;467793;89220;33154;154709;43;3;91
718793;PÏËÌkov;1190;4792112;355438;0;0;83294;13807;1507204;2151149;74926;30377;575917;56;3;186
718815;PÏËÌn u Rychnova nad KnÏûnou;2743;14785804;4530725;0;0;298008;417736;5309796;3041874;107539;147525;932601;274;7;476
718823;PeËky;4773;6765971;4607975;0;0;282265;10054;53655;68486;64271;615187;1064078;1087;0;2033
718831;Pechova Lhota;686;4320159;3149006;0;0;66972;0;556300;181303;87703;62378;216497;73;0;165
718840;Pejökov u Tiönova;449;2832403;434236;0;0;43569;19312;376844;1867665;2697;15429;72651;32;8;75
718874;Peklo nad ZdobnicÌ;1183;3460897;1225682;0;0;265895;11250;762811;793225;61126;70417;270491;199;19;333
718891;Hony;296;2928163;413553;0;0;30420;0;354573;2043423;173;19510;66511;41;3;76
718904;PÏkov;1192;6329888;2030270;0;0;75451;15448;2535129;1313217;18535;64540;277298;131;2;247
718912;Pelh¯imov;12862;15722063;7249231;0;0;886534;0;1389737;873280;353435;1227600;3742246;2067;1174;6693
719056;PenËice;551;2200984;1355165;6220;0;87935;4365;392755;81351;34050;51649;187494;68;34;157
719064;PenËiËky;786;1798380;1060511;118304;0;83468;0;235388;75102;28733;43850;153024;78;68;230
719072;Alöovice;1359;2300747;577826;0;0;216861;58914;634721;536780;8713;64995;201937;207;35;429
719081;Brat¯Ìkov;1439;2665224;431384;0;0;112200;12815;704083;963512;18369;41026;381835;119;24;275
719102;Huù;1399;5890263;88197;0;0;144483;0;1058902;4094063;20884;95006;388728;175;38;294
719111;Jistebsko;1165;2523544;281801;0;0;159286;0;1138645;653424;4782;77615;207991;207;30;367
719161;KamenÌ;951;2508933;581091;0;0;233181;159597;697018;666900;0;39775;131371;71;22;183
719170;PÏnËÌn;1465;5419628;2927826;0;0;230589;318510;457346;964583;20196;114464;386114;163;10;376
719200;PÏnËÌn na MoravÏ;1423;5321181;3727149;0;0;216223;127985;310136;540513;53608;107088;238479;284;3;535
719226;Per·lec;1984;4564875;2355471;0;0;98321;20115;1326719;422333;51748;43496;246672;113;2;251
719234;Zderaz;1437;6611219;2249815;0;0;122628;13969;529939;3181186;32896;64432;416354;122;14;257
719242;Pern·;2628;9330354;3486457;0;2919601;147258;344603;352701;155420;29392;177804;1717118;311;7;574
719251;Pern· u ValaöskÈho Mezi¯ÌËÌ;1273;3041964;1136660;0;0;76425;6158;1067517;453557;5409;55002;241236;92;4;183
719269;B¯ezÌ u Pernarce;273;2079324;1171661;0;0;24106;0;175226;572629;12634;13838;109230;11;0;26
719277;Krukanice;405;5869709;1990057;0;0;4501;0;167209;3423363;21067;20230;243282;24;1;41
719285;M·lkovice u Pernarce;440;3107426;2379607;0;0;11284;0;474115;88349;15517;19167;119387;15;7;52
719293;Pernarec;1157;7956804;4900278;0;0;107295;0;345830;1906593;25544;87296;583968;142;8;239
719307;Pernek;1263;11195860;5510;0;0;75321;0;6335653;741602;2728957;58969;1249848;70;77;323
719315;Pernink;1922;15712682;0;0;0;35546;0;4217937;9957287;80711;120992;1300209;277;85;607
719331;Husle;325;1468779;545885;0;0;21338;3315;181254;643005;0;9568;64414;11;0;34
719340;JilmovÌ;426;2818828;1156652;0;0;29709;23179;317417;1204287;1748;12628;73208;23;1;48
719358;MaÚov·;735;1808617;863081;0;0;30029;13167;285699;450182;0;13798;152661;22;2;47
719366;PernötejnskÈ Jest¯abÌ;313;1421540;776736;0;0;42591;19180;224074;274585;499;14611;69264;25;0;51
719374;»ern˝ö;2111;4114784;1523724;0;0;144803;35659;985170;427463;152006;105413;740546;161;150;472
719391;Ond¯ejov u Perötejna;375;2028789;0;0;0;1362;0;703653;1130461;5164;8537;179612;6;18;43
719404;Perötejn;1492;2371278;40065;0;0;165078;19869;203298;1694221;23411;65175;160161;204;8;304
719412;R·jov u Perötejna;1514;4441998;28305;0;0;53592;0;1079585;2909779;13969;36971;319797;44;68;176
719439;DolnÌ PohleÔ;793;3602413;1952181;0;0;73186;3573;373344;894907;7371;42841;255010;46;10;127
719447;ChlÌstovice u Pertoltic;229;818263;475134;0;0;9495;6852;137098;97819;4136;10772;76957;11;0;34
719455;LaziötÏ u Pertoltic;907;2087115;1219328;0;0;20894;10708;208250;451422;4128;19074;153311;24;6;89
719463;Machovice;377;1257794;905913;0;0;13619;7634;152221;47585;2431;17520;110871;17;2;48
719471;Milanovice;189;744274;0;0;0;11775;5358;603529;43204;4922;4783;70703;5;0;23
719480;Pertoltice u ZruËe nad S·zavou;1524;3873304;1911572;0;0;85948;24101;735145;771565;11329;58491;275153;59;7;134
719498;DolnÌ Pertoltice;1160;6807932;1702898;0;0;67616;0;2291883;2294327;60494;54341;336373;55;11;157
719501;HornÌ Pertoltice;764;3356743;1490050;0;0;43498;0;1098485;482247;111488;36223;94752;40;28;115
719528;Peruc;1657;13107913;8951098;0;0;157269;94568;23749;2976228;30057;204810;670134;405;13;734
719536;Pe¯imov;2489;6637788;2018500;0;0;79278;0;2484523;1518192;89588;48575;399132;131;0;282
719552;PÏtikozly;266;3048267;2185784;0;0;28651;7456;39687;638289;6872;43208;98320;46;0;87
719561;PÏtipsy;782;5092687;4409622;0;0;49831;0;62581;28718;122267;63836;355832;76;2;150
719579;RaËetice;769;3864123;3499135;0;0;54882;0;3120;7136;654;92114;207082;145;1;155
719609;Petkovy;1238;5601011;2965909;0;0;90109;108404;224426;1801284;101069;74073;235737;127;2;293
719641;Petraöovice;2369;8122619;3098692;0;0;158123;0;1823698;2504189;64490;63858;409569;99;25;278
719668;Petr·veË;884;3682777;1477387;0;0;55372;0;770990;911480;39173;33535;394840;72;14;200
719676;BÌlenec;569;6440500;1466198;0;0;56134;81415;180002;4314182;22020;33067;287482;36;5;68
719684;»ernËice u Petrohradu;672;3583024;1685917;219538;0;40991;0;48251;1222575;32846;55073;277833;60;2;116
719692;Petrohrad;1101;8479427;943921;233218;0;120142;32012;1347834;4722283;66849;148845;864323;175;3;277
719706;Petroupim;3168;9511776;4907795;0;0;113099;1693;776675;3182306;25662;102693;401853;106;35;290
719749;S·zava u Petrova;811;1774245;774709;0;0;238527;5042;16630;618112;2108;18482;100635;77;210;363
719757;Petrov u Prahy;2666;9308559;2450611;0;0;378100;34444;343335;5381120;27242;94476;599231;223;649;1081
719765;Petrov;882;3159102;1388408;0;0;41281;0;546952;718466;11715;25400;426880;48;7;126
719773;Petrov u HodonÌna;7493;11647040;6540382;0;676311;307187;558522;1177333;1163733;293672;241629;688271;486;0;1818
719790;Petrov nad Desnou;2689;12087010;1913142;0;0;545672;0;2699960;5791547;147266;202425;786998;360;4;646
719820;Nasavrky u MiliËÌna;603;2299702;1431265;0;0;27831;0;396795;350517;12155;18478;62661;15;0;60
719846;Petrovice u MiliËÌna;1207;5608249;3884496;0;0;70970;0;401816;890159;54089;73795;232924;68;2;140
719854;KojetÌn u Petrovic;528;2919160;1338940;0;0;40305;10512;519232;734861;26309;38282;210719;40;3;109
719871;Maöov;471;1435719;168780;0;0;20139;0;566444;510625;9041;10771;149919;10;6;42
719889;Petrovice u SedlËan;1928;4822658;2209433;0;0;145755;7904;626471;1218991;52279;125802;436023;222;4;437
719897;PoreöÌn;511;2057974;448492;0;0;30570;0;637179;671037;4686;11998;254012;9;5;39
719901;Vilasova Lhota;703;1730753;623386;0;0;31871;0;752621;151677;22476;20563;128159;25;5;90
719919;Zahr·dka u Petrovic;399;1820114;886729;0;0;39113;0;300254;344902;98758;29200;121158;22;4;66
719927;Petrovice u RakovnÌka;1149;7000089;3438346;0;0;151455;43398;575549;2147833;48700;115419;479389;125;7;272
719935;Petrovice u Borovan;2692;6281291;2667227;0;0;45742;0;824702;2147490;276573;37943;281614;56;5;185
719943;Petrovice u Humpolce;900;5123799;2601873;0;0;99110;0;453058;1634772;46565;55188;233233;103;10;222
719951;Petrovice u Domaûlic;345;2358940;1411616;0;0;27316;0;592199;109626;9931;37862;170390;34;3;73
719960;DolnÌ Koch·nov;104;1207451;117727;0;0;3787;0;317356;725768;3557;4920;34336;2;0;13
719986;Chamutice;136;644320;158324;0;0;5200;0;414911;9589;1490;8875;45931;7;5;20
719994;Ji¯iËn·;419;2017409;387264;0;0;24404;19487;815500;601407;12733;27170;129444;27;2;50
720003;Kojöice;196;1437391;112972;0;0;3616;13721;681275;508449;1914;6168;109276;5;2;43
720020;Petrovice u Suöice;1536;7120222;1506231;0;0;138933;61070;1610977;3279169;57089;81781;384972;151;12;278
720038;Posobice;242;971790;259703;0;0;10196;0;516008;42228;19349;16366;107940;8;1;35
720046;Rovn· u Suöice;211;2053699;310861;0;0;12210;0;495397;1153778;3802;13794;63857;8;1;23
720054;Trsice;271;1176735;269429;0;0;12010;3020;346550;448149;625;7966;88986;9;10;35
720071;Petrovice v Luûick˝ch hor·ch;1016;5903824;61566;0;0;107851;0;1545743;3807804;31783;50052;299025;105;0;165
720097;Petrovice u Chaba¯ovic;3270;19866708;4068457;0;0;40707;0;9099398;3709763;76388;117636;2754359;210;70;429
720101;Petrovice u ätok˘;2085;7165312;2856829;0;0;34234;0;1056155;2593694;51271;48556;524573;49;16;174
720119;Kanice u Petrovic;454;2149988;999899;0;0;21334;0;92706;921708;59956;19357;35028;23;0;61
720127;Petrovice u NovÈho Bydûova;674;7770900;4729411;0;0;90847;48511;631085;1818765;84094;102060;266127;101;0;273
720135;Petrovice nad OrlicÌ;2302;12548461;2049628;0;0;98551;0;2059561;7314067;259811;101579;665264;154;2;283
720143;Petrovice u Lanökrouna;1170;2633047;857040;0;0;85638;13900;527199;978182;7323;31336;132429;80;0;136
720151;Petrovice u Blanska;2464;4999027;1891383;0;0;129993;11615;267964;2392173;16614;75032;214253;188;6;320
720160;Petrovice u T¯ebÌËe;2645;6185153;4563180;0;0;131804;4229;658060;338999;69297;79461;340123;144;2;388
720178;Petrovice u MoravskÈho Krumlova;2100;4661039;3579284;0;357293;64989;2538;70891;51627;21103;99011;414303;153;0;443
720186;Petrovice u NovÈho MÏsta na MoravÏ;1556;4301360;2638486;0;0;66250;12556;700237;558959;47416;48742;228714;70;4;156
720194;Holoöiny;499;1134292;712166;0;0;28482;4091;111764;108703;68390;13595;87101;23;17;104
720208;Michalovice;144;3324239;662893;0;0;21609;0;82385;2474353;6854;10594;65551;13;1;36
720216;PabÏnice;952;5974883;2996515;0;0;82701;21316;199690;2091655;137718;67499;377789;104;6;198
720224;Petrovice I;714;6402694;2978103;0;0;73278;6316;139539;2810738;61208;73388;260124;82;2;185
720232;SenetÌn;339;1692501;1077667;0;0;14979;3456;113608;155249;215848;24395;87299;19;5;50
720241;⁄jezdec;655;2340551;1964823;0;0;33782;8442;76443;65448;16618;29953;145042;32;3;93
720267;Losiny;937;4324671;2108952;0;0;122262;7344;701786;1000369;22774;61745;299439;75;35;215
720305;StarÈ Nespe¯ice;673;7279833;1696065;0;0;126114;0;444383;4666226;13714;65040;268291;76;34;220
720321;DolnÌ Marklovice;1946;4934814;2405798;0;0;251617;0;470480;896481;195038;163896;551504;352;10;606
720356;Petrovice u KarvinÈ;3785;8830699;4504951;0;0;402420;0;848783;1396823;230707;281041;1165974;645;17;1121
720364;Prstn·;1439;3664971;1239674;0;0;169616;0;630751;1019920;118300;78605;408105;176;5;389
720372;Z·vada nad OlöÌ;1507;3041729;1150448;0;0;205971;0;532965;30097;339581;131463;651204;240;4;377
720381;Petr˘vka u MÏsteËka Trn·vky;481;3458305;1840688;0;0;40288;8153;445792;938007;30116;20930;134331;28;0;106
720399;Petr˘vka u SlaviËÌna;2039;7013251;536877;0;0;57051;0;2040220;3618145;27249;63247;670462;113;1;257
720402;Petr˘vky;621;3865324;2586882;0;0;50607;0;102022;769606;48957;33371;273879;32;0;112
720411;Pet¯Ìkov u Velk˝ch Popovic;1184;2588941;1324587;0;0;203747;0;241472;414676;95856;85022;223581;170;28;372
720429;Radimovice u Velk˝ch Popovic;476;2112252;1713318;0;0;38079;7886;115874;138663;5202;28317;64913;26;0;84
720437;Mozolov;958;3439774;716531;0;0;39672;0;1657829;588998;48506;33536;354702;28;11;70
720445;ModlÌkov;311;894371;323593;0;0;22673;0;249707;144530;12608;9853;131407;10;0;23
720453;Pet¯Ìkovice;365;1238900;249069;0;0;16051;4469;571931;249384;19909;15923;112164;14;1;43
720461;Pet¯kovice u StarÈho JiËÌna;944;2836145;1221370;0;0;116667;0;704435;562626;12232;41052;177763;77;3;148
720470;Pet¯kovice u Ostravy;4076;3904001;465436;0;0;497793;0;488971;753030;246019;312571;1140181;810;2;1353
720488;Pet¯vald u KarvinÈ;11282;12628625;3546359;0;0;1676127;30132;340951;3235507;125175;823229;2851145;1912;21;2994
720500;Pet¯vald u NovÈho JiËÌna;2538;7590561;4864621;0;0;517700;0;477543;588888;188476;239006;714327;470;3;803
720518;Harty;147;1243839;380195;0;0;0;0;219407;9819;13159;1498;619761;0;0;54
720526;Pet¯valdÌk;1010;3664727;2026132;0;0;145625;0;483908;85769;80313;70904;772076;71;1;163
720542;Pchery;2173;6755161;5167755;0;0;260985;97315;114807;200107;9072;229335;675785;674;6;881
720551;PiËÌn;2881;14255966;6156073;0;0;227492;26791;944213;6024991;191506;122526;562374;221;14;498
720585;Pihel;1664;4560703;2217347;0;0;207415;3223;1065232;61407;313095;79265;613719;162;59;408
720593;Pila;1096;7107826;600876;0;0;90276;0;1090959;4926943;55721;55112;287939;160;3;306
720615;PilnÌkov I;1098;4628650;487699;0;0;98235;11520;1015434;2618870;16690;67686;312516;179;0;304
720623;PilnÌkov II;909;6802927;3157379;0;0;59961;13880;1322601;1654867;46546;70287;477406;77;0;157
720631;PilnÌkov III;897;5557354;1981688;0;0;92205;0;1190110;1735148;79932;80635;397636;100;0;206
720640;Bukovice u PÌsa¯ova;1298;3849340;2939623;0;0;41385;0;468195;89069;38742;27324;245002;55;2;107
720658;PÌsa¯ov;3626;15065192;3549577;0;0;133684;2931;3070683;7450418;20275;89237;748387;232;2;408
720666;PÌseËn· u Dobranova;540;5280466;2088335;0;0;39425;0;1699250;1172919;41223;34446;204868;31;4;92
720674;PÌseËn· u éamberka;2040;8848509;2629486;0;0;176838;18501;2845701;2556131;153249;79745;388858;162;17;358
720691;PÌseËn· u JesenÌka;2098;6120557;1457380;0;0;199005;0;1934684;1373098;171582;145361;839447;248;2;446
720704;Studen˝ Zejf;720;2307877;63434;0;0;105327;0;1023790;926248;23246;24585;141247;60;5;119
720712;NovÈ Sady u PÌseËnÈho;554;2647206;1964108;0;0;27239;0;62141;311636;4615;44412;233055;29;0;61
720721;PÌseËnÈ u Slavonic;1015;10992193;6395958;0;0;83838;876;283251;3162105;189849;78766;797550;131;0;192
720739;PÌseËnÈ;721;6580640;2384735;0;0;33852;7606;1280148;2563979;37995;46842;225483;70;0;124
720747;VÌtochov;565;2560568;865082;0;0;34114;4083;963468;510039;15930;19282;148570;40;0;89
720755;PÌsek;15756;38041991;5728393;0;0;1125671;176508;1564042;21018725;933436;1911751;5583465;3169;39;13333
720909;HradiötÏ u PÌsku;2305;5416091;2628033;0;0;182536;3219;364505;1220020;365791;158058;493929;407;36;1100
720917;PÌsek u Chlumce nad Cidlinou;1435;4345642;3250923;0;0;79817;28262;222236;69457;67026;95681;532240;115;3;265
720941;PÌsek u Jablunkova;4447;15460564;1330349;0;0;352895;0;4060200;8786445;156256;199465;574954;514;23;1089
720950;PÌskov;1103;3630075;2252818;0;0;109148;5523;431291;635289;16946;58572;120488;73;1;172
720968;PÌskov· Lhota;1132;4679203;1976201;0;0;141456;0;636227;1245879;81853;101330;496257;276;4;497
720976;PÌskov· Lhota u PodÏbrad;2704;6430011;5034402;0;0;99408;13035;1872;620620;94085;146171;420418;200;4;391
720984;PÌsnice;2888;3658314;2059342;0;0;191644;43228;220952;225748;45272;218633;653495;529;4;1421
720992;PÌstina;654;10183805;1205792;0;0;44601;0;2314498;4912416;1272436;55178;378884;69;2;133
721000;PÌstov u Jihlavy;2180;5752582;2709682;0;0;174280;0;336243;1157168;316162;69510;989537;57;262;513
721018;Vysok· u Jihlavy;1039;4975773;1969814;0;0;39311;5132;737375;1966967;10648;23971;222555;24;29;100
721026;PÌsty u Nymburka;973;1745603;673164;0;0;127180;3761;206458;256057;110936;90552;277495;175;14;365
721042;PÌsty;1696;5667888;2948177;0;0;87230;50063;522250;1603151;192707;59887;204423;76;38;205
721051;PÌöù u Humpolce;582;3554657;1549595;0;0;52793;0;228739;1305168;86808;44199;287355;43;1;117
721069;Vranice u Humpolce;337;2107448;1111617;0;0;31242;0;91605;665243;105975;15567;86199;23;0;58
721085;PÌöù;4176;15681110;8409696;0;0;321651;0;1639047;4226949;130438;295966;657363;603;1;938
721093;»eönovice;1016;6606314;3750376;0;0;55589;0;1070982;1254588;125644;68995;280140;105;3;198
721107;Paöice;331;2695109;1389990;0;0;29120;0;833453;167365;68012;23796;183373;25;7;102
721115;PiötÌn;892;4732454;3502290;0;0;64537;0;429957;322091;47656;70933;294990;122;7;218
721131;HostÏtÌn;1882;3641301;1245014;0;0;45701;0;411235;1550446;18656;55350;314899;83;0;193
721158;PitÌn;7586;23061280;2931717;0;0;276938;66020;4141894;14091347;223894;167881;1161589;352;5;706
721166;PivÌn;1810;6929557;5830471;0;0;160038;52564;136936;72664;25285;117524;534075;239;0;526
721182;Pivkovice;408;3168128;1789601;0;0;30738;0;703611;437780;15866;33300;157232;42;0;69
721191;PivonÌn;897;3622219;169865;0;0;32749;0;945796;2241170;4946;17780;209913;29;46;143
721204;Pl·cky;1661;1675007;732207;0;0;267549;0;42926;0;112571;173672;346082;332;100;719
721212;PlaËice;2374;7310200;4290873;0;0;193096;5699;780074;415199;132133;177802;1315324;226;42;524
721221;PlaËkov;761;4665020;1492734;0;0;109104;0;409234;2243584;142494;44860;223010;100;12;262
721255;K¯Ìnov;331;3245809;598893;0;0;14950;0;722357;1543452;93637;12459;260061;10;6;47
721263;K¯Ìûenec;780;5542641;1740932;0;0;31001;0;877832;2382200;26328;34517;449831;17;9;71
721271;OtÌn u PlanÈ;673;4295730;1798955;0;0;39257;0;548861;1553112;43907;34259;277379;28;1;71
721280;Plan· u Mari·nsk˝ch L·znÌ;5834;16760675;7918172;0;0;424460;112285;3056593;1634088;760760;468258;2386059;902;2;2441
721298;T˝nec u PlanÈ;425;5064580;1350120;0;0;17825;23846;1098069;1994545;63162;38427;478586;27;9;59
721301;VysokÈ SedliötÏ;542;5410516;1040482;0;0;43470;0;1279288;2623369;197816;27125;198966;23;29;88
721336;Plan· nad LuûnicÌ;9188;21418115;3075269;0;0;842850;2750;2502190;10178158;1528343;650566;2637989;1138;412;2777
721361;Blinka;232;1904601;1672034;0;0;16411;9074;18395;40335;10991;33301;104060;26;6;91
721379;HradenÌn;484;1608473;1378991;0;0;31075;10579;26861;5765;11366;44802;99034;55;11;130
721387;PlaÚany;2369;6219259;4793360;0;0;180086;25889;99003;56496;90781;198426;775218;468;0;738
721395;éabonosy;633;3104239;2447214;0;0;93935;56711;72990;64097;77322;61422;230548;128;11;361
721409;Plandry;379;1824289;689713;0;0;28273;0;193090;718961;32200;38683;123369;65;4;121
721417;Kor˝tka;540;2749354;1151813;0;0;19475;6551;185157;1238317;3155;16559;128327;15;1;49
721425;Ond¯ejov nad St¯elou;954;1478773;474661;0;0;57752;0;456693;289350;25394;23679;151244;21;55;114
721433;Pl·nÏ u Plas;923;5516362;1987072;0;0;33871;0;731561;2363020;16802;39382;344654;44;3;103
721441;Vr·ûnÈ nad St¯elou;1377;4171312;1924420;0;0;60150;0;231657;1643648;49343;26884;235210;24;72;147
721450;HnaËov;1249;3146726;756071;0;0;31183;0;761211;763271;486899;39444;308647;43;89;213
721476;Pl·nice;2805;17060588;6851931;0;0;338100;40339;4097541;4168250;246338;249182;1068907;383;4;706
721484;Zborovy;2235;6768930;2764147;0;0;76747;0;1481845;1992064;39456;57448;357223;74;1;167
721492;Plasn·;779;3156755;1569392;0;0;24775;0;570471;621548;193955;27529;149085;27;0;76
721506;Babina;2023;15917751;2706196;0;0;88110;21204;215734;12203086;16234;95409;571778;84;12;186
721514;LomniËka u Plas;1197;14649853;2825918;0;0;70903;5226;292253;10340597;37154;57632;1020170;50;9;157
721522;Neb¯eziny;1160;5364164;1268395;0;0;114913;0;278696;3205682;82701;55741;358036;101;43;254
721531;Plasy;3953;11209150;2548933;0;0;526543;93593;822348;5654592;145591;305543;1112007;572;163;1338
721549;Plav;1381;5104996;2449874;0;0;143141;3611;477074;1360929;142233;79988;448146;132;56;360
721557;PlaveË;1067;10336898;4255980;0;0;104441;261865;114344;4692080;378809;81683;447696;168;3;365
721565;Plavsko;1608;10864027;5012039;0;0;136071;0;2165976;2740507;165130;139981;504323;213;35;432
721573;Haratice;1490;2817085;633971;0;0;199999;8095;809696;935175;0;41563;188586;139;16;362
721581;Plavy;1553;2385796;442246;0;0;98063;3783;496082;776725;104313;80965;383619;168;16;317
721590;Plazy;1133;3335812;2661040;0;0;83332;0;82676;2450;31196;211299;263819;171;0;285
721611;LomniËka u PlesnÈ;359;3078402;1222296;0;0;57136;0;426024;1035692;130463;23601;183190;41;11;85
